city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Thompson ,5600571925,2017459,41.95,-71.85,0.0,1.0,0.0
Woodstock ,5600668743,7014643,41.9333,-71.9667,1.0,0.0,1.0
Westchester county ,5600669330,7014612,41.1167,-73.8,0.0,1.0,0.0
Westmoreland county ,5600669333,1003018,38.1167,-76.7833,1.0,0.0,1.0
Cochabamba ,7030060028,1020283,-17.4333,-66.1667,1.0,0.0,1.0
Potos¨ª ,7030450021,7017074,-19.5833,-65.75,0.0,1.0,0.0
Bel¨¦m ,7031030090,7005429,-1.45,-48.4833,0.0,1.0,0.0
Bahia ,7031030206,1001834,-11,-42,0.0,1.0,0.0
Ouro Pr¨ºto ,7031420035,7031504,-20.383,-43.5,0.0,1.0,0.0
Santiago ,7060540034,7002591,-33.45,-70.666667,0.0,1.0,0.0
Sevilla ,7061540052,1024012,4.2667,-75.9667,0.0,1.0,0.0
Quito ,7120480001,7004714,-0.2333,-78.5,1.0,1.0,0.0
Cuzco ,7451060109,7005819,-13.5167,-71.9667,1.0,1.0,0.0
Lima ,7451330031,7005821,-12.05,-77.05,0.0,4.0,0.0
Caracas ,7630060016,7005022,10.5,-66.9167,1.0,1.0,0.0
