city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Gennevilliers ,4151180049,7009201,48.9333,2.2833,0.0,1.0,0.0
Gentilly ,4151180054,7009202,48.8167,2.3333,1.0,0.0,1.0
Gif-sur-Yvette ,4151180075,7009204,48.6833,2.1333,0.0,1.0,0.0
Giromagny ,4151180083,1033273,47.75,6.8167,1.0,0.0,1.0
Gisors ,4151180086,7009208,49.2833,1.7833,1.0,0.0,1.0
Giverny ,4151180087,7009209,49.0667,1.5333,0.0,1.0,0.0
Givet ,4151180088,7009210,50.1333,4.8167,1.0,0.0,1.0
Givors ,4151180089,7009211,45.5833,4.7833,1.0,0.0,1.0
Givry ,4151180090,7009212,46.7833,4.75,1.0,0.0,1.0
Gondrecourt-le-Ch_teau ,4151180105,7009213,48.5167,5.5167,1.0,0.0,1.0
Gordes ,4151180109,7009215,43.9167,5.2,2.0,0.0,1.0
Gouvieux ,4151180126,5001527,49.184448,2.41388,0.0,1.0,0.0
Gra_ay ,4151180130,1033315,47.15,1.85,1.0,0.0,1.0
Granville ,4151180156,7009218,48.8333,-1.6,2.0,1.0,1.0
Grasse ,4151180157,7008767,43.6667,6.9333,2.0,5.0,0.0
Gravelines ,4151180161,7009219,50.9833,2.1333,1.0,0.0,1.0
Gray ,4151180165,7008357,47.45,5.5833,3.0,1.0,1.0
Gr¨¦gy-sur-Yerre ,4151180167,1033309,48.6667,2.6167,0.0,1.0,0.0
Grenoble ,4151180169,7008759,45.1833,5.7167,5.0,1.0,1.0
Grosrouvre ,4151180189,1033355,48.7833,1.7667,0.0,2.0,0.0
Guebwiller ,4151180196,7008121,47.9167,7.2167,0.0,1.0,0.0
Guichen ,4151180213,7017432,47.9667,-1.7833,1.0,0.0,1.0
Guingamp ,4151180222,1033377,48.5667,-3.15,1.0,0.0,1.0
Guiscard ,4151180225,7010577,49.6667,3.0667,1.0,0.0,1.0
Goyencourt ,4151180233,7029467,49.716,2.766,1.0,0.0,1.0
Gard ,4151180234,7002939,44,4,1.0,0.0,1.0
Gers ,4151180235,7002940,43.6667,.5,0.0,1.0,0.0
Gironde ,4151180236,7002941,44.75,-.6667,1.0,0.0,1.0
Hauterives ,4151210033,7009230,45.25,5.0167,0.0,1.0,0.0
Hayange ,4151210040,1033424,49.3333,6.0667,1.0,0.0,1.0
H¨¦ricourt ,4151210055,1033388,47.5833,6.75,1.0,0.0,1.0
Herserange ,4151210064,7009232,49.5167,5.7833,1.0,0.0,1.0
Hesdin ,4151210067,7008475,50.3667,2.05,1.0,0.0,1.0
Hondschoote ,4151210084,7009234,50.9833,2.5833,0.0,1.0,0.0
Honfleur ,4151210085,7009235,49.4167,.2333,1.0,0.0,1.0
Houplines ,4151210097,1033460,50.7,2.9167,1.0,0.0,1.0
Huningue ,4151210105,1033465,47.6,7.5833,2.0,0.0,1.0
Hy¨¨res ,4151210110,7023841,43.1167,6.1333,1.0,5.0,0.0
Haute-Garonne ,4151210112,7002942,43.4167,1.5,1.0,0.0,1.0
H¨¦rault ,4151210122,7002951,43.6667,3.5,2.0,0.0,1.0
Illkirch-Graffenstaden ,4151240012,1033477,48.5333,7.7333,1.0,0.0,1.0
Illzach ,4151240013,1033478,47.7833,7.3333,2.0,0.0,1.0
L' Isle-Adam ,4151240020,1033570,49.1167,2.2333,0.0,2.0,0.0
Issoire ,4151240026,7008203,45.55,3.25,1.0,0.0,1.0
Issoudun ,4151240028,7008276,46.95,1.9833,1.0,0.0,1.0
Is-sur-Tille ,4151240029,7008226,47.5333,5.1167,0.0,1.0,0.0
Ivry-la-Bataille ,4151240035,7009241,48.8833,1.4667,1.0,0.0,1.0
Ivry-sur-Seine ,4151240036,7009242,48.8167,2.3833,1.0,2.0,0.0
Ille-et-Vilaine ,4151240039,7002952,48.1667,-1.5833,2.0,0.0,1.0
Indre ,4151240040,7002953,46.75,1.5167,2.0,0.0,1.0
Indre-et-Loire ,4151240041,7002954,47.25,.75,0.0,2.0,0.0
Janville ,4151270007,1033505,48.2,1.8667,1.0,1.0,0.0
Joigny ,4151270023,7008253,47.9833,3.4,1.0,1.0,0.0
Juan-les Pins ,4151270044,1033535,43.65,7.1,0.0,1.0,0.0
Jura ,4151270060,7002956,46.8333,5.8333,1.0,0.0,1.0
Lorraine ,4151330002,7002888,49,6,3.0,0.0,1.0
La Fl¨¨che ,4151330081,1033648,47.7,-.0833,1.0,0.0,1.0
La Garde ,4151330086,1033652,43.1167,6.0167,0.0,1.0,0.0
Lagny ,4151330089,7017039,48.8833,2.7167,0.0,1.0,0.0
Lagrasse ,4151330093,7008367,43.092869,2.61925,1.0,0.0,1.0
Lamballe ,4151330121,7009261,48.4667,-2.5167,1.0,0.0,1.0
Landes ,4151330136,1112054,44.25,-1.0833,0.0,1.0,0.0
Langeais ,4151330145,7008316,47.35,.4333,1.0,0.0,1.0
Langon ,4151330147,1033783,44.55,-.2333,0.0,1.0,0.0
Langres ,4151330148,7008343,47.8833,5.3333,8.0,2.0,1.0
Languedoc ,4151330149,7002884,43.134191,1.666322,1.0,0.0,1.0
Laon ,4151330158,7010220,49.5667,3.6167,3.0,0.0,1.0
La Pomme ,4151330166,1033688,43.4167,5.5833,0.0,1.0,0.0
La Rochelle ,4151330179,7009264,46.1667,-1.1667,6.0,3.0,1.0
Lautenbach ,4151330213,7008122,47.95,7.1667,0.0,1.0,0.0
Laval ,4151330220,7008490,48.0667,-.75,5.0,0.0,1.0
le Lavandou ,4151330221,1033879,43.2167,6.35,0.0,1.0,0.0
Lavelanet ,4151330226,1033815,42.9333,1.8333,1.0,0.0,1.0
Lay-Saint-Christophe ,4151330239,1033819,48.75,6.2,0.0,1.0,0.0
Le Bugue ,4151330253,1033839,44.9167,.9333,0.0,1.0,0.0
Le Cateau-Cambr¨¦sis ,4151330256,4006209,50.105179,3.54312,1.0,0.0,1.0
Le Havre ,4151330274,7008927,49.5,.1,16.0,3.0,1.0
Le Mans ,4151330282,7008494,48,.2,7.0,2.0,1.0
Lemberg ,4151330286,1033960,49.0167,7.3833,1.0,1.0,0.0
Lens ,4151330299,7009278,50.4333,2.8333,1.0,0.0,1.0
Le Puy ,4151330323,7008205,45.05,3.8833,5.0,0.0,1.0
Levallois-Perret ,4151330401,1034027,48.9,2.2833,1.0,0.0,1.0
Levens ,4151330403,1034028,43.85,7.2333,1.0,0.0,1.0
Le V¨¦sinet ,4151330405,7009295,48.9,2.15,0.0,1.0,0.0
Liancourt ,4151330419,1034035,49.3333,2.4667,1.0,0.0,1.0
Libourne ,4151330422,1034037,44.9167,-.2333,2.0,1.0,1.0
le Li¨¨ge ,4151330425,7017038,47.2167,1.0833,1.0,1.0,0.0
Lille ,4151330448,7008461,50.65,3.0833,29.0,11.0,1.0
Limoges ,4151330452,7008410,45.8333,1.25,5.0,2.0,1.0
Lisieux ,4151330465,7008212,49.15,.2333,1.0,2.0,0.0
Lisle-sur-Tarn ,4151330471,4006432,43.8667,1.8,1.0,0.0,1.0
Livarot ,4151330474,1034069,49.0167,.1667,1.0,0.0,1.0
Livry-Gargan ,4151330481,1034075,48.9167,2.55,0.0,1.0,0.0
Lizy-sur-Ourcq ,4151330484,1034077,49.0333,3.0333,1.0,0.0,1.0
Loire ,4151330497,1034084,45.55,4.8,1.0,1.0,0.0
Longpont-sur-Orge ,4151330511,7017208,48.6333,2.2833,0.0,1.0,0.0
Longwy ,4151330522,7009303,49.5333,5.7667,1.0,0.0,1.0
Lorette ,4151330530,1034110,45.5167,4.5833,0.0,1.0,0.0
Lorient ,4151330532,7009307,47.75,-3.35,1.0,0.0,1.0
Loudun ,4151330544,1034122,47.0167,.0833,1.0,0.0,1.0
Loury ,4151330554,1034127,48,2.0833,1.0,0.0,1.0
Lun¨¦ville ,4151330578,7009313,48.5833,6.5,7.0,4.0,1.0
Lutterbach ,4151330586,1034150,47.7667,7.2833,1.0,0.0,1.0
Luxeuil-les-Bains ,4151330588,7017240,47.8167,6.4,1.0,1.0,0.0
Lyon ,4151330592,7008772,45.7667,4.8333,108.0,60.0,1.0
Lyons-la-For¨ºt ,4151330594,7009317,49.4,1.4667,1.0,1.0,0.0
Lyre ,4151330595,4006688,50.129925,4.849905,1.0,0.0,1.0
Landes ,4151330598,7002957,44,-.8667,1.0,2.0,0.0
Loir-et-Cher ,4151330602,7002929,47.5,1.5833,3.0,0.0,1.0
Lot ,4151330603,7002963,44.5833,1.6667,0.0,1.0,0.0
M_con ,4151360005,7008244,46.3,4.8333,3.0,0.0,1.0
Magny-en-Vexin ,4151360013,1034190,49.15,1.7833,1.0,0.0,1.0
Maisons-Laffitte ,4151360035,7009320,48.95,2.1333,1.0,0.0,1.0
Malakoff ,4151360039,7009321,48.8167,2.3,0.0,1.0,0.0
Mallemort ,4151360047,1034217,43.7167,5.1667,1.0,0.0,1.0
Malz¨¦ville ,4151360051,1034220,48.7167,6.2,1.0,1.0,0.0
Mane ,4151360059,4006851,43.9333,5.75,1.0,0.0,1.0
Manosque ,4151360061,1034227,43.8333,5.7833,0.0,1.0,0.0
Mantes-la-Jolie ,4151360064,7008063,48.9833,1.7167,1.0,1.0,0.0
Marly ,4151360127,1034277,50.35,3.55,0.0,2.0,0.0
Marmoutier ,4151360132,7008079,48.7,7.3833,1.0,0.0,1.0
Maromme ,4151360142,1034288,49.4833,1.0333,1.0,0.0,1.0
Marseilles ,4151360152,7008781,43.3,5.3667,49.0,38.0,1.0
Martin-_glise ,4151360163,1034305,49.9,1.15,1.0,0.0,1.0
Marvejols ,4151360165,7009330,44.55,3.3,1.0,0.0,1.0
Massy ,4151360172,1034314,48.7333,2.2833,1.0,0.0,1.0
Maubeuge ,4151360178,7009331,50.2833,3.9667,2.0,0.0,1.0
Mayenne ,4151360204,7008491,48.3,-.6167,1.0,1.0,0.0
Mazerolles-du-Raz¨¨s ,4151360213,4007036,43.138981,2.07148,1.0,0.0,1.0
Meaux ,4151360214,7008008,48.9667,2.9,3.0,0.0,1.0
Melle ,4151360227,7008585,46.2167,-.1333,0.0,1.0,0.0
Melun ,4151360229,7008009,48.5333,2.6667,1.0,0.0,1.0
Mennecy ,4151360237,1034350,48.5667,2.4333,1.0,0.0,1.0
Menton ,4151360241,7009337,43.7833,7.5,0.0,10.0,0.0
M¨¦rignac ,4151360254,1034169,44.8333,-.6,1.0,0.0,1.0
Merville ,4151360262,1034361,50.65,2.65,1.0,0.0,1.0
Metz ,4151360282,7008418,49.1167,6.1833,12.0,1.0,1.0
Meudon ,4151360284,7009340,48.8167,2.25,0.0,6.0,0.0
Meulan ,4151360285,1034370,49,1.9167,0.0,1.0,0.0
Meung-sur-Loire ,4151360286,1034371,47.8333,1.7,1.0,0.0,1.0
Meuse ,4151360288,1034373,48,5.55,1.0,0.0,1.0
Milly-la-For¨ºt ,4151360308,7009343,48.4,2.4667,0.0,2.0,0.0
Mirecourt ,4151360322,1034395,48.3,6.1333,1.0,0.0,1.0
Mitry-Mory ,4151360326,1034396,48.9833,2.6167,0.0,1.0,0.0
Mons ,4151360364,1034426,43.6833,6.5333,1.0,1.0,0.0
Montaigu ,4151360369,1034439,46.9667,-1.3,0.0,2.0,0.0
Montargis ,4151360376,7008336,48,2.7333,3.0,1.0,1.0
Montataire ,4151360377,1034445,49.2667,2.4,1.0,0.0,1.0
Montauban ,4151360378,7008454,44.0167,1.3333,5.0,4.0,1.0
Montbard ,4151360381,7009345,47.6333,4.3333,3.0,0.0,1.0
Montb¨¦liard ,4151360384,7009347,47.5167,6.8,4.0,1.0,1.0
Montbrison ,4151360389,1034454,45.6167,4.0667,1.0,0.0,1.0
Mont-de-Marsan ,4151360402,7009350,43.9,-.5,1.0,0.0,1.0
Montdidier ,4151360404,7009351,49.65,2.5833,1.0,0.0,1.0
Montfort-l'Amaury ,4151360420,7009356,48.7833,1.8167,1.0,0.0,1.0
Montgeron ,4151360428,7009359,48.7,2.45,0.0,1.0,0.0
Monthyon ,4151360436,1034486,49.0167,2.8333,0.0,1.0,0.0
Montigny-l¨¨s-Metz ,4151360447,1034493,49.1,6.15,1.0,0.0,1.0
Montigny-sur-Loing ,4151360449,4007470,48.33493,2.74595,0.0,1.0,0.0
Montm¨¦lian ,4151360466,1034507,45.5,6.0667,1.0,0.0,1.0
Montmirail ,4151360470,1034511,48.1,.8,1.0,0.0,1.0
Montmorency ,4151360473,7009368,48.9833,2.3167,1.0,1.0,0.0
Montoire-sur-le-Loir ,4151360477,7008325,47.75,.8667,1.0,1.0,0.0
Montpellier ,4151360478,7009369,43.6,3.8833,25.0,18.0,1.0
Montr¨¦al ,4151360485,1034522,47.5333,4.0333,1.0,0.0,1.0
Montrichard ,4151360493,1034530,47.35,1.1833,1.0,0.0,1.0
Montrouge ,4151360497,1034533,48.8167,2.3167,1.0,2.0,0.0
Morestel ,4151360517,7009374,45.6667,5.4667,0.0,1.0,0.0
Moret-sur-Loing ,4151360518,1034545,48.3667,2.8167,0.0,3.0,0.0
Morlaix ,4151360525,7009376,48.5833,-3.8333,0.0,1.0,0.0
Mormant ,4151360526,1034551,48.6,2.9,1.0,0.0,1.0
Mortagne-au-Perche ,4151360535,7018817,48.5167,.55,1.0,0.0,1.0
Morteau ,4151360538,7009379,47.05,6.5833,1.0,0.0,1.0
Mougins ,4151360550,4007565,43.6,6.9833,0.0,2.0,0.0
Moulinet ,4151360553,1034570,43.95,7.4167,1.0,0.0,1.0
Moulins ,4151360554,7008198,46.5667,3.3333,10.0,4.0,1.0
Moutiers-Saint-Jean ,4151360570,4007588,47.56213,4.21985,1.0,0.0,1.0
Mugron ,4151360581,1034590,43.75,-.7333,1.0,0.0,1.0
Mulhouse ,4151360584,7012333,47.75,7.35,5.0,2.0,1.0
Mussy-sur-Seine ,4151360596,7010658,47.9667,4.5,1.0,0.0,1.0
Mutzig ,4151360597,7009386,48.55,7.45,0.0,1.0,0.0
Moselle ,4151360600,7002972,49,7,1.0,0.0,1.0
Montlaur ,4151360601,7029597,43.133,2.566,0.0,1.0,0.0
Marne ,4151360604,7002967,48.9167,4.25,0.0,1.0,0.0
Meurthe-et-Moselle ,4151360606,7002969,48.5833,6.1667,1.0,0.0,1.0
Meuse ,4151360607,7002970,49,5.5,0.0,1.0,0.0
Nancy ,4151390005,7008412,48.7,6.2,38.0,19.0,1.0
Nanterre ,4151390010,1034618,48.8833,2.2167,0.0,1.0,0.0
Nantes ,4151390011,7008482,47.2333,-1.5833,28.0,8.0,1.0
Narbonne ,4151390019,7008368,43.1833,3,3.0,2.0,1.0
Nemours ,4151390026,7009399,48.2667,2.7,1.0,0.0,1.0
Nesle ,4151390031,1034633,49.75,2.9167,0.0,1.0,0.0
Neufch_teau ,4151390036,1034637,48.35,5.7,1.0,0.0,1.0
Neuilly-sur-Marne ,4151390047,1034646,48.8667,2.55,0.0,2.0,0.0
Neuilly-sur-Seine ,4151390048,7009402,48.8833,2.2667,3.0,17.0,0.0
Neuville-de-Poitou ,4151390054,1034653,46.6833,.25,1.0,0.0,1.0
Neuwiller-l¨¨s-Saverne ,4151390063,7008080,48.8167,7.4,1.0,0.0,1.0
Nevers ,4151390065,7008240,47,3.15,1.0,0.0,1.0
Nice ,4151390067,7008773,43.7,7.2667,8.0,19.0,0.0
N_mes ,4151390073,7008371,43.8333,4.35,13.0,7.0,1.0
Niort ,4151390074,7009406,46.3167,-.45,3.0,1.0,1.0
Nogent-le-Rotrou ,4151390088,1034676,48.3167,.8333,2.0,0.0,1.0
Nogent-sur-Marne ,4151390089,7009408,48.8333,2.5,1.0,7.0,0.0
Nogent-sur-Seine ,4151390091,7009409,48.5,3.5167,1.0,0.0,1.0
Nohant-Vicq ,4151390093,7016434,46.6333,1.9667,0.0,1.0,0.0
Noisy-le-Grand ,4151390100,1034685,48.85,2.55,0.0,1.0,0.0
Nonancourt ,4151390106,1034691,48.7667,1.2167,1.0,0.0,1.0
Nonant-le-Pin ,4151390107,1034692,48.7,.2167,1.0,0.0,1.0
Normandy ,4151390110,7002886,49.126305,-0.074555,2.0,3.0,0.0
Noroy-le-Bourg ,4151390112,1034695,47.6167,6.3,1.0,0.0,1.0
Noyers ,4151390130,1034708,47.7,3.9833,1.0,0.0,1.0
Noyon ,4151390131,7010580,49.5833,3,1.0,1.0,0.0
Nozeroy ,4151390134,1034711,46.7833,6.05,1.0,0.0,1.0
Ni¨¨vre ,4151390144,7002975,47.0833,3.5833,1.0,0.0,1.0
Nord ,4151390145,7002976,50.5,3.5,1.0,0.0,1.0
Obernai ,4151420003,7007682,48.4667,7.5,0.0,1.0,0.0
Oberseebach ,4151420004,1034718,48.9667,7.9833,1.0,0.0,1.0
Oignies ,4151420012,1034724,50.4667,2.9833,1.0,1.0,0.0
Orange ,4151420034,7008803,44.1333,4.8,0.0,1.0,0.0
Orbec ,4151420036,1034740,49.0167,.4167,1.0,0.0,1.0
Orchamps ,4151420040,1034744,47.15,5.6667,0.0,1.0,0.0
Orgelet-le-Bourget ,4151420043,1034748,46.5167,5.6167,1.0,0.0,1.0
Orgeval ,4151420047,1034750,48.9,1.9833,0.0,1.0,0.0
Orl¨¦anais ,4151420053,7012207,46.300033,-0.070908,1.0,1.0,0.0
Orl¨¦ans ,4151420054,7008337,47.9,1.9,17.0,6.0,1.0
Ornans ,4151420057,7009418,47.1167,6.1333,1.0,0.0,1.0
Orsay ,4151420063,1034761,48.7,2.2,0.0,3.0,0.0
Oullins ,4151420081,7009421,45.7167,4.8,0.0,3.0,0.0
Oyonnax ,4151420093,1034780,46.25,5.6667,0.0,1.0,0.0
Oise ,4151420096,7002977,49.1,2.75,0.0,1.0,0.0
Orne ,4151420097,7002978,48.6667,.0833,1.0,0.0,1.0
Picardy ,4151450001,7002890,49.8333,2.8333,0.0,1.0,0.0
Palaiseau ,4151450010,7009423,48.6833,2.2333,1.0,0.0,1.0
Paris ,4151450026,7008038,48.8667,2.3333,1031.0,1843.0,0.0
Parthenay ,4151450028,1034809,46.65,-.2333,2.0,1.0,1.0
Passy ,4151450031,7009424,45.9167,6.7,0.0,1.0,0.0
Pau ,4151450033,7031499,43.301,-.372,5.0,2.0,1.0
P¨¦rigueux ,4151450062,7008163,45.2,.7333,2.0,2.0,0.0
P¨¦ronne ,4151450066,1034787,49.9333,2.95,1.0,0.0,1.0
Perpignan ,4151450068,7008383,42.7,2.9,4.0,5.0,0.0
Perros-Guirec ,4151450075,7009426,48.8167,-3.45,0.0,1.0,0.0
Petit-Fort-Philippe ,4151450085,1034837,51,2.1167,0.0,1.0,0.0
Picquigny ,4151450098,1034846,49.95,2.15,1.0,0.0,1.0
Pierrefonds ,4151450108,7010581,49.35,2.9833,0.0,1.0,0.0
Pignans ,4151450115,1034861,43.3167,6.2333,1.0,0.0,1.0
Pithiviers ,4151450124,1034868,48.1667,2.25,1.0,0.0,1.0
Plaisance ,4151450128,5000306,43.606361,0.04834,1.0,1.0,0.0
Plan-d'Orgon ,4151450131,1034874,43.8,5,0.0,1.0,0.0
Plo_rmel ,4151450140,1034878,47.9333,-2.3833,1.0,0.0,1.0
Poissy ,4151450159,7008066,48.9333,2.0333,0.0,2.0,0.0
Poitiers ,4151450160,7017418,46.5833,.3333,6.0,0.0,1.0
Poitou ,4151450161,7002891,45.118085,-0.020167,1.0,0.0,1.0
Poligny ,4151450165,7009435,46.8333,5.7,1.0,1.0,0.0
Ponc¨¦-sur-le-Loir ,4151450170,7008496,47.7667,.6667,0.0,1.0,0.0
Pons ,4151450172,1034904,45.5833,-.5333,1.0,0.0,1.0
Pontallier-sur-Sa_ne ,4151450173,1034932,47.3,5.4167,1.0,1.0,0.0
Pontarlier ,4151450176,7009439,46.9,6.3333,1.0,0.0,1.0
Pontaubert ,4151450177,1034934,47.4833,3.8667,0.0,1.0,0.0
Pont-Audemer ,4151450178,7009440,49.3667,.5167,1.0,0.0,1.0
Pont-Aven ,4151450181,7009441,47.85,-3.7333,0.0,1.0,0.0
Pont-de-l'Arche ,4151450190,7009443,49.3,1.1667,1.0,0.0,1.0
Pont-de-Vaux ,4151450196,7009444,46.4333,4.9333,1.0,0.0,1.0
Pontlevoy ,4151450212,1034947,47.4,1.25,1.0,0.0,1.0
Pont-Remy ,4151450215,1034912,50.05,1.9167,1.0,0.0,1.0
Pornic ,4151450225,1034952,47.0667,-2.0833,0.0,1.0,0.0
Pourri¨¨res ,4151450244,4008879,43.5,5.7333,1.0,1.0,0.0
Pourville ,4151450246,7009449,49.9167,1.0333,0.0,1.0,0.0
Preignac ,4151450264,4008912,44.5833,-.3,0.0,1.0,0.0
Puget-sur Argens ,4151450282,1034997,43.45,6.6833,1.0,0.0,1.0
Puiseaux ,4151450286,1034999,48.2,2.4667,1.0,0.0,1.0
Puteaux ,4151450294,7009452,48.8833,2.25,0.0,4.0,0.0
Pas-de-Calais ,4151450300,7002981,50.4167,2.6667,1.0,1.0,0.0
Puy-de-D_me ,4151450302,7002982,45.6667,3.2,1.0,1.0,0.0
Pyr¨¦n¨¦es-Orientales ,4151450304,7002984,42.5,2.3333,1.0,0.0,1.0
Qui¨¦vy ,4151480016,1035017,50.1667,3.4167,1.0,0.0,1.0
Quimper ,4151480019,7008262,48,-4.1,3.0,2.0,1.0
Rh_ne-Alpes ,4151510000,7002897,45.317635,5.436955,1.0,0.0,1.0
Ravi¨¨res ,4151510019,1035050,47.7167,4.2167,1.0,0.0,1.0
Rheims ,4151510033,7011060,49.25,4.0333,10.0,2.0,1.0
R¨¦milly ,4151510035,1035035,49.0167,6.4,1.0,1.0,0.0
Remiremont ,4151510036,7008420,48.0167,6.5833,1.0,0.0,1.0
Rennes ,4151510041,7008263,48.1,-1.6667,5.0,5.0,0.0
Rethel ,4151510046,7009464,49.5167,4.3667,1.0,0.0,1.0
Revel ,4151510050,1035070,45.1833,5.8667,1.0,0.0,1.0
Ribeauvill¨¦ ,4151510060,7009465,48.2,7.3333,3.0,0.0,1.0
Ribemont ,4151510062,1035081,49.8,3.4667,1.0,0.0,1.0
Riez ,4151510069,7017419,43.8167,6.1,1.0,0.0,1.0
Riom ,4151510077,7011061,45.9,3.1167,3.0,0.0,1.0
Rive-de-Gier ,4151510083,1035099,45.5333,4.6,1.0,0.0,1.0
Rochefort ,4151510096,7009474,45.95,-.9667,2.0,1.0,1.0
La Roche-sur-Yon ,4151510107,7007628,46.6667,-1.4167,1.0,1.0,0.0
Rocroi ,4151510112,7009475,49.9333,4.5167,1.0,0.0,1.0
Rodez ,4151510114,7008423,44.35,2.5667,5.0,0.0,1.0
Romenay ,4151510128,1035130,46.5,5.05,1.0,2.0,0.0
Romorantin ,4151510131,7017235,47.3667,1.7333,0.0,1.0,0.0
Roquebrune ,4151510138,7017267,43.7833,7.45,0.0,2.0,0.0
Roquevaire ,4151510145,1035143,43.3333,5.6,1.0,0.0,1.0
Rosny-sur-Seine ,4151510155,7009484,49,1.6333,0.0,1.0,0.0
Roubaix ,4151510157,7009485,50.7,3.1667,1.0,0.0,1.0
Rouen ,4151510159,7008929,49.4333,1.0833,35.0,17.0,1.0
Rueil-Malmaison ,4151510195,7016452,48.8667,2.1833,1.0,1.0,0.0
Rh_ne ,4151510208,7002985,45.75,4.8333,2.0,0.0,1.0
Saint-Aignan ,4151540021,7016435,47.2667,1.3667,0.0,1.0,0.0
Saint Arnoult-en-Yvelines ,4151540047,1035251,48.5667,1.9333,1.0,0.0,1.0
Saint-B¨¦at ,4151540066,1035263,42.9167,.7,1.0,0.0,1.0
Saint-Beno_t ,4151540068,1035265,48.6667,1.9167,1.0,0.0,1.0
Saint-Brieuc ,4151540083,7017410,48.5167,-2.75,3.0,0.0,1.0
Saint-Claude ,4151540103,7009615,46.3833,5.8667,1.0,1.0,0.0
Saint-Cloud ,4151540105,7009616,48.85,2.2,3.0,3.0,0.0
Saint-Denis ,4151540116,7009706,48.95,2.3833,1.0,4.0,0.0
Saint Denis-de-l'H_tel ,4151540117,1035302,47.8667,2.1167,2.0,0.0,1.0
Saint Didier ,4151540121,1035306,44.0167,5.1167,0.0,1.0,0.0
Saint-Di¨¦ ,4151540123,7009618,48.2833,6.95,1.0,0.0,1.0
Sainte-Menehould ,4151540155,1035583,49.0833,4.9,1.0,0.0,1.0
Saintes ,4151540164,7008586,45.7333,-.6333,1.0,1.0,0.0
Saint-Gaudens ,4151540199,7009628,43.1167,.7333,1.0,1.0,0.0
Saint Genis-de-Saintange ,4151540206,1035335,45.4833,-.5667,0.0,1.0,0.0
Saint-Geoire-en-Valdaine ,4151540212,1035337,45.4667,5.6333,0.0,1.0,0.0
Saint-Germain-en-Laye ,4151540226,7018796,48.8833,2.0667,5.0,4.0,1.0
Saint-Gilles ,4151540240,7008348,43.6667,4.4333,1.0,0.0,1.0
Saint-Gilles-du-Gard ,4151540242,7008349,43.676762,4.42984,2.0,0.0,1.0
Saint-Girons ,4151540243,1035361,42.9833,1.1333,2.0,0.0,1.0
Saint-Hippolyte ,4151540255,1136805,47.3167,6.8167,2.0,0.0,1.0
Saint-Hippolyte-du-Fort ,4151540256,1035369,43.9667,3.85,1.0,0.0,1.0
Saint Jean-d'Ang¨¦ly ,4151540263,7009634,45.95,-.5167,1.0,0.0,1.0
Saint-Jean-de-Braye ,4151540266,1035378,47.9,1.9667,1.0,0.0,1.0
Saint-Jean-de-Luz ,4151540270,7009635,43.3833,-1.65,0.0,1.0,0.0
Saint-Laurent-du-Var ,4151540309,1035411,43.6667,7.1833,0.0,3.0,0.0
Saint-Leu-d'Esserent ,4151540323,7010585,49.2167,2.4167,0.0,1.0,0.0
Saint-Leu-la-For¨ºt ,4151540324,1035418,49.0333,2.25,1.0,0.0,1.0
Saint-L_ ,4151540326,7008219,49.1167,-1.0833,1.0,0.0,1.0
Saint-Maixent-L'_cole ,4151540334,4009744,46.4167,-.2,1.0,0.0,1.0
Saint-Malo ,4151540335,7009645,48.65,-2,3.0,0.0,1.0
Saint-Mand¨¦ ,4151540338,1035429,48.8333,2.4167,0.0,2.0,0.0
Saint-Marcellin ,4151540341,1035432,45.1667,5.3333,1.0,0.0,1.0
Saint-Martin-de-Nigelles ,4151540351,1035445,48.6167,1.6167,0.0,1.0,0.0
Saint-Martin-de-R¨¦ ,4151540353,4009749,46.2,-1.4167,0.0,1.0,0.0
Saint-Maur-des-Foss¨¦s ,4151540368,7008040,48.8,2.45,0.0,1.0,0.0
Saint-Maurice ,4151540369,1035456,48.8167,2.4333,1.0,1.0,0.0
Saint-Mihiel ,4151540388,7009648,48.9,5.55,2.0,0.0,1.0
Saint-Nicolas-de-Port ,4151540399,4009766,48.6311,6.30159,0.0,1.0,0.0
Saint-Omer ,4151540403,7011062,50.75,2.25,9.0,0.0,1.0
Saint-Ouen ,4151540406,1035475,48.9,2.35,1.0,0.0,1.0
Saint-Paul ,4151540416,7009704,43.7,7.1167,0.0,1.0,0.0
Saint-Paulien ,4151540420,1035486,45.15,3.8167,1.0,0.0,1.0
Saint-Prix ,4151540454,1035506,49.0167,2.2667,0.0,1.0,0.0
Saint Quentin ,4151540455,7010562,49.85,3.2833,4.0,2.0,1.0
Saint-Quentin-la-Poterie ,4151540458,4009786,44.05,4.45,1.0,0.0,1.0
Saint Rambert-en-Bugey ,4151540460,1035516,45.95,5.4333,0.0,1.0,0.0
Saint-Sauveur ,4151540484,1136809,47.8,6.3833,1.0,0.0,1.0
Saint-Tropez ,4151540508,7009658,43.2667,6.65,1.0,2.0,0.0
Salies-de-B¨¦arn ,4151540539,7009662,43.4667,-.9167,0.0,1.0,0.0
Salon-de-Provence ,4151540553,7009664,43.6333,5.1,1.0,0.0,1.0
Samer ,4151540556,1035608,50.6333,1.75,1.0,0.0,1.0
Sanary-sur-Mer ,4151540559,1035610,43.1167,5.8,0.0,1.0,0.0
Santenay ,4151540569,1035619,46.9167,4.7,1.0,0.0,1.0
